phase,prompt_tokens,decode_step,cache_tokens_before,cache_tokens_after,layer,latency_ms_mean,latency_ms_std,latency_ms_median,parameter_bytes,parameter_mib,activation_bytes,activation_mib,kv_cache_bytes,kv_cache_mib
decode,512,54.0,565,566,27,1.0833055913448333,0.4323562334945152,0.9394239783287048,201861632,192.51025390625,5120.0,0.0048828125,2318336.0,2.2109375
decode,512,54.0,565,566,28,1.0808928072452546,0.29133322860979854,0.973471999168396,201861632,192.51025390625,5120.0,0.0048828125,2318336.0,2.2109375
decode,512,54.0,565,566,29,1.286016011238098,0.593859625071982,0.9836480021476746,201861632,192.51025390625,5120.0,0.0048828125,2318336.0,2.2109375
decode,512,54.0,565,566,30,1.21043199300766,0.5675414311297493,0.9381600022315979,201861632,192.51025390625,5120.0,0.0048828125,2318336.0,2.2109375
decode,512,54.0,565,566,31,1.223801600933075,0.4926641530350159,0.9487999975681305,201861632,192.51025390625,5120.0,0.0048828125,2318336.0,2.2109375
decode,512,54.0,565,566,32,1.1319392025470734,0.3349247553991329,1.0045920312404633,201861632,192.51025390625,5120.0,0.0048828125,2318336.0,2.2109375
decode,512,54.0,565,566,33,1.1323232114315034,0.3271918263750142,0.9656959772109985,201861632,192.51025390625,5120.0,0.0048828125,2318336.0,2.2109375
decode,512,54.0,565,566,34,0.99860480427742,0.1892235170445691,0.9589440226554871,201861632,192.51025390625,5120.0,0.0048828125,2318336.0,2.2109375
decode,512,54.0,565,566,35,1.2286912024021148,0.5150235789292358,0.9335359930992126,201861632,192.51025390625,5120.0,0.0048828125,2318336.0,2.2109375
decode,512,55.0,566,567,0,1.4287519931793213,0.5153195055465579,1.184880018234253,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,1,1.1457023978233338,0.31866717190071725,0.9831039905548096,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,2,1.1288640022277832,0.429911453941157,0.9579199850559235,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,3,1.220627200603485,0.4195711466598683,1.0676479935646057,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,4,1.2093024015426637,0.5295461286220836,1.0317919850349426,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,5,1.1429664015769958,0.4204647818870478,0.9498719871044159,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,6,1.148115211725235,0.4523722708175997,0.9483200013637543,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,7,1.1237568020820619,0.3911963566410112,0.927264004945755,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,8,1.0572895944118499,0.22198622633395804,0.9435359835624695,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,9,1.1199456036090851,0.29637003599884476,0.9829440116882324,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,10,1.111849594116211,0.27963614532515796,0.9708319902420044,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,11,1.2958848297595977,0.6523816802745447,0.9777600169181824,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,12,1.0833088040351868,0.40724436718754903,0.9601120054721832,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,13,1.2942911863327027,0.5243454156969554,1.0153599977493286,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,14,1.2165279924869536,0.5520396608298771,0.9627520143985748,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,15,1.1631360054016113,0.48418533873082054,0.9404800236225128,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,16,1.4360128164291381,0.6009609526819275,1.2602240145206451,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,17,1.2163327991962434,0.551978083433994,0.9282400012016296,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,18,1.495551997423172,0.669989735218158,1.3513759970664978,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,19,1.5687104165554047,0.6645298041895188,1.2805920243263245,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,20,1.4770624041557312,0.5454163647754059,1.3337759971618652,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,21,1.362652802467346,0.46848172448426784,1.2209920287132263,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,22,1.3965440154075623,0.6576352397590921,1.1321280002593994,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,23,1.3362655878067016,0.47862650485419217,1.198095977306366,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,24,1.2544799864292144,0.41123884695351387,1.1884479522705078,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,25,1.2883264064788817,0.4929020795823125,1.0997920036315918,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,26,1.3662688195705415,0.48055935419337015,1.1325920224189758,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,27,1.3231327891349793,0.5333136353888651,1.0605440139770508,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,28,1.3878303945064545,0.5218644896288608,1.2597280144691467,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,29,1.3757791817188263,0.5846738924661401,1.0094079971313477,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,30,1.260585606098175,0.49246701695176576,1.0485439896583557,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,31,1.4688415825366974,0.619181206006766,1.269919991493225,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,32,1.218614399433136,0.5146542142248263,0.9533279836177826,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,33,1.2908767998218535,0.5621508065383218,0.9805600047111511,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,34,1.2611103951931,0.4710192089741523,1.0347359776496887,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,55.0,566,567,35,1.2422527968883514,0.54867892421517,1.0764319896697998,201861632,192.51025390625,5120.0,0.0048828125,2322432.0,2.21484375
decode,512,56.0,567,568,0,1.5579872012138367,0.5582226148055296,1.3698720335960388,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,1,1.273334401845932,0.3864297185478266,1.1560800075531006,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,2,1.3768416166305542,0.5957653497798505,1.0513760149478912,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,3,1.3251775979995728,0.5746116566615445,1.0026559829711914,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,4,1.6673375904560088,0.7474985587204296,1.4938719868659973,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,5,1.3267295956611633,0.5342355276798753,1.077616035938263,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,6,1.2201727986335755,0.5311319636449644,1.02155202627182,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,7,1.1608032047748567,0.4903571866794716,0.9436160027980804,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,8,1.239763206243515,0.5687947574175533,1.0076480209827423,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,9,1.1928927958011628,0.5191182687147806,0.9563519954681396,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,10,1.250790387392044,0.5948986966247134,0.9307359755039215,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,11,1.2390431940555573,0.5017908788055341,0.9716800153255463,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,12,1.5336160063743591,0.6464499780692853,1.386031985282898,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,13,1.6480480194091798,0.7091861939032664,1.591584026813507,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,14,1.587718391418457,0.6634951293873378,1.4921280145645142,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,15,1.5618751764297485,0.6408946478297762,1.401423990726471,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,16,1.35307520031929,0.49390747927306367,1.2740319967269897,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,17,1.3205183625221253,0.4680906274949967,1.083359956741333,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,18,1.4038112044334412,0.553866724990219,1.137120008468628,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,19,1.1972447872161864,0.26188740715710346,1.0851200222969055,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,20,1.480675220489502,0.5100312628341216,1.4809439778327942,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,21,1.3785055935382844,0.4567615715434107,1.3291040062904358,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,22,1.4272224128246307,0.4971127052697264,1.3222079873085022,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,23,1.522675210237503,0.7104807648528749,1.2688159942626953,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,24,1.7016703963279725,0.6642848746072306,1.6419360041618347,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,25,1.3582720041275025,0.46214983000987936,1.2411199808120728,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,26,1.3951968014240266,0.5175896086062832,1.281887948513031,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,27,1.3091775834560395,0.5281077932615762,1.1344319880008698,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,28,1.4411167979240418,0.6194763998107532,1.1827679872512817,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,29,1.4939936101436615,0.5392115358310018,1.3875680565834045,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,30,1.4024512052536011,0.5512044771510805,1.3706400394439697,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,31,1.32920960187912,0.39656397043418584,1.37636798620224,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,32,1.3874719977378844,0.4631657202613615,1.4150559902191162,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,33,1.2362367868423463,0.4281864909358121,1.1150720119476318,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,34,1.3116448104381562,0.5025519452081467,1.0318079590797424,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,56.0,567,568,35,1.0890144109725952,0.35459321596901067,0.9657440185546875,201861632,192.51025390625,5120.0,0.0048828125,2326528.0,2.21875
decode,512,57.0,568,569,0,1.275763201713562,0.4060621660519954,1.1114400029182434,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,1,1.3290240168571472,0.5181381597663831,1.0485760271549225,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,2,1.196515190601349,0.43087811025086653,0.9799679815769196,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,3,1.3934911787509918,0.4994654412074408,1.254256010055542,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,4,1.2211616098880769,0.5435398304963667,0.9673759937286377,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,5,1.487747210264206,0.6279213218061537,1.221072018146515,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,6,1.5686688065528869,0.6053427176281646,1.4068639874458313,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,7,1.4084608256816864,0.6804076407344781,1.0686240196228027,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,8,1.3677728176116943,0.527012679547485,1.2112480401992798,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,9,1.334342396259308,0.5132287475332844,1.217631995677948,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,10,1.4612031936645509,0.7228830538019465,1.1758880019187927,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,11,1.3092447876930238,0.7328967966082038,0.9923039674758911,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,12,1.3721823871135712,0.6406858695038373,0.9935519993305206,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,13,1.2290783941745758,0.4875964250228835,1.0049919784069061,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,14,1.2081215977668762,0.41781896022074794,1.0687839984893799,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,15,1.4765567898750305,0.5060821909993731,1.330847978591919,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,16,1.3606847763061523,0.710801513529729,1.0672799944877625,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,17,1.2637023985385896,0.49270489474569196,1.021503984928131,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,18,1.1507231831550597,0.5157132754831041,0.9635680019855499,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,19,1.149971216917038,0.41069961173793496,1.0365760326385498,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,20,1.1842240035533904,0.3858719669950922,0.9787680208683014,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,21,1.318313592672348,0.5156770695879074,0.9912959933280945,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,22,1.2828512132167815,0.505264299882511,1.015744000673294,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,23,1.2285183906555175,0.3686995965734648,1.0854719877243042,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,24,1.5908575654029846,0.6835288161981073,1.4146559834480286,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,25,1.3440320014953613,0.5992530905059694,1.032639980316162,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,26,1.191449612379074,0.31842028340190215,1.0785280466079712,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,27,1.313353580236435,0.5026434257364315,1.03302401304245,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,28,1.3655903935432434,0.5783669394381807,1.006704032421112,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,29,1.4539424180984497,0.8183690105885284,1.0387200117111206,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,30,1.2590879917144775,0.5428286567621401,0.955808013677597,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,31,1.3695871949195861,0.4923886469873128,1.166383981704712,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,32,1.3101599872112275,0.5859676951088434,0.952320009469986,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,33,1.3720223963260652,0.46256492956219963,1.3074399828910828,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,34,1.4327936112880706,0.543848480585564,1.3744959831237793,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,57.0,568,569,35,1.36561918258667,0.6963378597588115,1.0094079971313477,201861632,192.51025390625,5120.0,0.0048828125,2330624.0,2.22265625
decode,512,58.0,569,570,0,1.6644895911216735,0.556276064630146,1.402671992778778,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,1,1.6474559962749482,0.5768626197920854,1.822335958480835,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,2,1.5257663905620575,0.7066032714754173,1.359167993068695,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,3,1.2981952011585236,0.5339350301353265,1.0272319614887238,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,4,1.4488383889198304,0.5621882719667761,1.309008002281189,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,5,1.232995194196701,0.5065183160022271,1.0096319913864136,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,6,1.5929823994636536,0.6812582178862266,1.413760006427765,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,7,1.4698879897594452,0.6252461753250362,1.1423359513282776,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,8,1.5363999962806703,0.6034946338902213,1.2852479815483093,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,9,1.4636544048786164,0.5799417656590289,1.2104159593582153,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,10,1.3835071921348572,0.5645028611347027,1.0145119726657867,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,11,1.3540288031101226,0.5620553764239786,0.9993759989738464,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,12,1.5178720235824585,0.5790782327421831,1.517296016216278,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,13,1.5387936115264893,0.4691289013948523,1.4741439819335938,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,14,1.461872011423111,0.5546126326244004,1.1927520036697388,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,15,1.1030432045459748,0.18953100931245942,1.0097119808197021,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,16,1.1270976126194001,0.3071678973625191,0.9916320145130157,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,17,1.1392607808113098,0.3210724973683672,0.9949919879436493,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,18,1.241859209537506,0.4467444573369674,1.042464017868042,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,19,1.3095968127250672,0.5681607324081579,1.0804640054702759,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,20,1.2065920174121856,0.27441953821877524,1.133791983127594,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,21,1.2919456005096435,0.6258584437461543,1.0224159955978394,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,22,1.0815936088562013,0.4368328528427578,0.973008006811142,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,23,1.3004256010055542,0.7009610385814592,0.9564480185508728,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,24,1.1622751891613006,0.4281107649973549,1.0329760313034058,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,25,1.1563391923904418,0.37433095113937875,0.9614719748497009,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,26,1.071148818731308,0.3902327100364667,0.9632160067558289,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,27,1.1373983919620514,0.39433406125601195,0.9536000192165375,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,28,1.388233596086502,0.5004918937637343,1.2088639736175537,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,29,1.3579135835170746,0.5011049975918137,1.148576021194458,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,30,1.425791996717453,0.6092604657213901,1.2237759828567505,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,31,1.4005951941013337,0.48204570825032067,1.357375979423523,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,32,1.1917087972164153,0.34639270854732734,1.1364319920539856,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,33,1.2971231997013093,0.4431161194959957,1.2618399858474731,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,34,1.1285920083522796,0.2672225683490389,1.0508480072021484,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,58.0,569,570,35,1.0719968020915984,0.19429060307327603,0.9825440049171448,201861632,192.51025390625,5120.0,0.0048828125,2334720.0,2.2265625
decode,512,59.0,570,571,0,1.264204776287079,0.3928429167488204,1.1201919913291931,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,1,1.302345585823059,0.4500580153212642,1.1045120060443878,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,2,1.3579584121704102,0.391967896929667,1.3244960308074951,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,3,1.1237407803535462,0.4684996805360822,0.932671993970871,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,4,1.1459519863128662,0.4146793188534657,0.9706400036811829,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,5,1.290195208787918,0.5732221660849652,1.050159990787506,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,6,1.1609344124794005,0.3770948656078276,1.0508960485458374,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,7,1.2654687821865083,0.5006526729030472,0.9969919621944427,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,8,1.2178911983966827,0.4049404899701333,1.027951955795288,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,9,1.2693567991256713,0.5766046764911436,0.9906079769134521,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,10,1.243043202161789,0.47050565396378263,1.0055359601974487,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,11,1.163094401359558,0.4263137264181077,0.9928320348262787,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,12,1.236655992269516,0.5126133866497774,1.0261119604110718,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,13,1.1075103998184204,0.3839892614191818,0.9799039959907532,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,14,1.1620320081710815,0.37993168990044107,1.0080479979515076,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,15,1.0805023908615112,0.26018250277316224,0.9688000082969666,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,16,1.4761312186717988,0.5913219227895347,1.3011199831962585,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,17,1.3150752127170562,0.4467888753343498,1.198144018650055,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,18,1.0985600173473358,0.3478728705237025,0.9710400104522705,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,19,1.1538143873214721,0.29698099849098336,1.0771039724349976,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,20,1.0830848038196563,0.4846841622341514,0.9256640076637268,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,21,1.4621184170246124,0.7084831515699038,1.1073279976844788,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,22,1.417692816257477,0.5408510447492139,1.2432159781455994,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,23,1.3001471936702729,0.4902037013128244,1.151087999343872,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,24,1.4702464103698731,0.5772484979544198,1.2161920070648193,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,25,1.600848001241684,0.5394468370716061,1.5723039507865906,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,26,1.244547176361084,0.5730544153492039,1.0014879703521729,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,27,1.269462412595749,0.5720408671357424,1.0343680381774902,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
decode,512,59.0,570,571,28,1.3293280124664306,0.5620838098776644,1.0484319925308228,201861632,192.51025390625,5120.0,0.0048828125,2338816.0,2.23046875
